縣市,緯度,經度
桃園市龜山區大同路451巷2號,24.9882183,121.3498546
桃園市復興區中山路,24.8145205,121.3500032
桃園市龜山區下湖街109巷121號,25.0357841,121.3501342
桃園市復興區高坡,24.769407,121.35017
桃園市龜山區下湖街228號(春發商店),25.0395346,121.3502463
桃園市龜山區萬壽路1段230,25.0017144,121.3504775
桃園市龜山區萬壽路1段516巷20弄8號,25.0017144,121.3504775
桃園市龜山區萬壽路1段1600號(錩隆汽車場旁),25.0017144,121.3504775
桃園市龜山區振興路56號(龍廷社區),25.003358,121.350494
桃園市龜山區樹人路49-5號(警察宿舍),25.0449918,121.3505108
桃園市龜山區下湖街108號,25.0390596,121.3505923
桃園市龜山區湖山街75號,24.9865769,121.350866
桃園市龜山區湖山街180巷56弄33號,24.9822935,121.3509041
桃園市復興區中正路,24.8196749,121.3509514
桃園市復興區新村,24.825022,121.351009
桃園市復興區忠孝路,24.8145998,121.3513628
桃園市復興區高家,24.814829,121.3515789
桃園市龜山區萬壽路422巷53弄12號,25.0020101,121.3521097
桃園市龜山區萬壽路二段390巷口,25.0031018,121.3522221
桃園市復興區仁愛路,24.8196474,121.3527567
桃園市龜山區大湖路65巷17號,25.0567852,121.3528724
桃園市龜山區振興路229巷47號,25.0078894,121.3529922
桃園市龜山區金湖街47號(金湖商店),25.0392238,121.3534477
桃園市復興區水源地,24.826424,121.353902
桃園市龜山區萬壽路二段357號,25.001117,121.354416
桃園市復興區霞雲坪,24.808139,121.354523
桃園市復興區沙侖子,24.671003,121.354904
桃園市龜山區大方新村1號,25.0646933,121.3550187
桃園市龜山區新興街322-1號,25.0446754,121.3551281
桃園市龜山區幸美街120號~49號,24.9953288,121.3554879
桃園市龜山區忠義路二段161號,25.0431968,121.3554887
桃園市龜山區茶專路9號,25.000219,121.355697
桃園市復興區佳蘭,24.799098,121.355921
桃園市龜山區幸美街33號,24.9970101,121.3559521
桃園市龜山區幸美五街86號,24.9945627,121.3561002
桃園市龜山區大湖一路176巷7號,25.0528517,121.3562913
桃園市龜山區新興街241巷241號,25.0461235,121.3562974
桃園市龜山區新興一街64巷1弄38號,25.0489166,121.3563731
桃園市復興區比亞外,24.724682,121.35649
桃園市龜山區忠義路二段619號,25.0566656,121.3567979
桃園市龜山區新興街207巷250號,25.046823,121.356802
桃園市龜山區新興一街1號,25.0479179,121.3568752
桃園市龜山區幸美十一街84號,24.9932429,121.3569462
桃園市龜山區大湖一路65號(坪頂派出所),25.0555239,121.3569629
桃園市龜山區幸美七街19號,24.9951809,121.356983
桃園市龜山區振興路379巷137號,25.0112515,121.3570023
桃園市龜山區福源街73巷17弄2號,24.9866358,121.3572175
桃園市龜山區大湖一路175號(大崗國小),25.0523434,121.3575134
桃園市龜山區新興街139巷2號,25.0487465,121.3576093
桃園市龜山區幸美九街2號,24.9960368,121.3577473
桃園市龜山區復興街304巷3號,25.0606064,121.3579466
桃園市龜山區復興街294號,25.060478,121.358046
桃園市龜山區復興街永樂巷39號,25.0633502,121.3585252
桃園市龜山區忠義路638巷36號,25.0569315,121.3586471
桃園市龜山區忠義路2段522號,25.054106,121.358808
桃園市龜山區文化二路(黃昏市場),25.0538657,121.3588536
桃園市復興區澤仁村詩朗,24.827856,121.35886
桃園市龜山區忠義路2段483號,25.051369,121.3590237
桃園市龜山區忠義路2段470號,25.0522147,121.3590936
桃園市復興區成福道路沿線,24.8109934,121.359096
桃園市龜山區忠義路1段169號,25.0522285,121.3591412
桃園市龜山區文三三街20巷18號,25.0554169,121.359145
桃園市復興區高義,24.712776,121.359303
桃園市龜山區復興一路493號,25.0542197,121.3594376
桃園市龜山區復興一路442號,25.053726,121.3594476
桃園市龜山區振興路540號,25.0129342,121.359745
桃園市龜山區萬壽路二段158號,25.0018979,121.3597619
桃園市龜山區忠義路二段92巷23號,25.0380555,121.3599164
桃園市復興區斷匯,24.782123,121.360353
桃園市龜山區文七五街18號,25.052009,121.360916
桃園市復興區羅浮生家(澤仁村17鄰),24.797705,121.360962
桃園市復興區羅浮河底(陳家),24.797705,121.360962
桃園市復興區羅浮街上,24.797705,121.360962
桃園市復興區上高義蘭,24.710717,121.3609782
桃園市龜山區優美街24號,24.9997183,121.3610518
桃園市龜山區文七二街30號,25.0534974,121.3611007
桃園市龜山區文化三路78巷30弄66號,25.0584191,121.361164
桃園市龜山區優美街8號,25.0002018,121.3613492
桃園市龜山區復興街94號,25.0640265,121.3613655
桃園市龜山區文東五街35號,25.0498845,121.3614242
桃園市龜山區龍和園,25.001301,121.36147
桃園市龜山區圓堡,25.0018242,121.3614892
桃園市龜山區文七三街13號,25.0532547,121.3616793
桃園市龜山區文三二街62號,25.0555531,121.3617081
桃園市復興區復華,24.6649636,121.3618638
桃園市龜山區文化三路32-1號,25.060476,121.3618716
桃園市龜山區文化七路36號,25.0521235,121.3618778
桃園市龜山區文化三路78巷9弄43號,25.059042,121.3622105
桃園市龜山區張厝25號,24.9953615,121.3623295
桃園市龜山區文化三路15號(台北雙星),25.060273,121.362358
桃園市龜山區文化二路19號(台北雙星),25.060273,121.362358
桃園市龜山區振興路795巷5號,25.0205638,121.3623668
桃園市龜山區五東五街59號,25.0501859,121.362466
桃園市龜山區文化東路2號,25.053154,121.3627764
桃園市龜山區石雲寺,24.988666,121.362869
桃園市龜山區文化三路61號,25.0591288,121.3629687
桃園市龜山區茶專路168巷口~170巷183號,24.9934056,121.3630545
桃園市龜山區文興路8號,25.0606719,121.3631498
桃園市龜山區東萬壽路26號,25.0012209,121.3633243
桃園市龜山區文二三街30號,25.0590202,121.3634099
桃園市龜山區茶專路172巷口~194巷192號,24.9930916,121.3634823
桃園市龜山區東萬壽33號,25.0014843,121.3634956
桃園市龜山區文化五路113號,25.053552,121.3635375
桃園市龜山區文二三街29號,25.059157,121.3636468
桃園市龜山區頂湖一街16號前,25.0493137,121.3637068
桃園市龜山區文化五路123號,25.0532107,121.3637091
桃園市龜山區興華三街69號,25.0543453,121.3637235
桃園市龜山區文二三街(指示牌前),25.0587271,121.3638189
桃園市龜山區文二三街53號,25.0585816,121.3638424
桃園市龜山區文興路53號,25.059709,121.3638841
桃園市龜山區石雲路211號,24.9847117,121.3638863
桃園市龜山區興華一街272巷2號,25.0552351,121.3640159
桃園市龜山區文興路73號,25.059105,121.364145
桃園市龜山區東萬壽路97號,25.0011455,121.3643061
桃園市龜山區文興路110號,25.057946,121.3646223
桃園市龜山區文化二路34巷14弄7號(豆花前),25.058983,121.364624
桃園市龜山區嶺頂廟廣場，壽山國小,25.0029779,121.3647437
桃園市龜山區茶專路236巷口~252巷254號,24.9936275,121.3647488
桃園市龜山區文化七路111號(樂高社區),25.051742,121.3647551
桃園市龜山區萬壽路二段6巷88弄12號,25.0024503,121.3648965
桃園市龜山區文化二路34巷14弄2號,25.0588399,121.3650209
桃園市龜山區文化二路36號(林口福利站),25.0592737,121.3650406
桃園市龜山區文化三路317號(世華大內高手),25.05641,121.365123
桃園市復興區羅浮派出所,24.799081,121.365158
桃園市龜山區紅寶一街27號至紅寶一街1號,25.000456,121.365564
桃園市龜山區騰龍社區,25.0199092,121.3655989
桃園市龜山區幸福廿九街25號,25.0199092,121.3655989
桃園市龜山區陸光二路80號大門口,25.0199092,121.3655989
桃園市龜山區現代(新大樓),25.0443294,121.3658649
桃園市龜山區文化二路38號大樓前,25.0578766,121.3660255
桃園市龜山區文化二路38-10號,25.057843,121.366032
桃園市龜山區紅寶一街12號,24.9999868,121.3661801
桃園市龜山區興華五街8號,25.0538854,121.3663953
桃園市龜山區紅寶五街7號,24.9994976,121.3664031
桃園市龜山區文化二路46號,25.0571241,121.3664253
桃園市復興區羅浮社區,24.79287,121.366459
桃園市復興區羅浮社區,24.79287,121.366459
桃園市復興區武道能敢,24.674693,121.366525
桃園市復興區雪霧鬧,24.7415469,121.366642
桃園市龜山區文興路202號(寶佳大樓),25.0557486,121.3666555
桃園市龜山區文化七路144號,25.0516299,121.3667412
桃園市龜山區復興三路247巷270弄18號,25.043448,121.3667438
桃園市復興區義興部落,24.790149,121.366919
桃園市龜山區復興一路229號(文興路110號)九揚世紀大樓,25.0548355,121.3669857
桃園市復興區羅浮河底,24.7928486,121.3670155
桃園市龜山區文興路207號(福樺大樓),25.055239,121.367031
桃園市龜山區長庚社區警衛室,25.0556227,121.3671336
桃園市龜山區文化二路43號,25.0571092,121.3671548
桃園市龜山區復興北路6巷66號,25.0582289,121.3671764
桃園市復興區三光社區,24.6737942,121.3673192
桃園市龜山區萬壽路一段1705號,25.002812,121.367391
桃園市龜山區文化七路181巷6號,25.0521753,121.3675374
桃園市龜山區文化二路(第一銀行大廈),25.0560829,121.3675601
桃園市復興區合流一鄰,24.806536,121.367654
桃園市龜山區公園路(新鮮市社區),25.0554412,121.3676783
桃園市龜山區公園路2-16號(新鮮市大樓),25.0554412,121.3676783
桃園市復興區觀音洞(竹園餐廳),24.8302999,121.3677439
桃園市復興區觀音洞(真耶穌教會),24.8302999,121.3677439
桃園市龜山區振興路970巷,25.0224604,121.367856
桃園市龜山區復興一路100巷32號,25.0592992,121.3679629
桃園市復興區溪內派出所,24.803414,121.3680259
桃園市龜山區國園街10號,25.002902,121.368242
桃園市龜山區文化三路620巷80弄55號,25.0485,121.3682498
桃園市龜山區國園一街6號,25.003119,121.368454
桃園市龜山區西勢湖路98號,25.0290253,121.3685045
桃園市龜山區東舊路街158號,25.0155796,121.3685549
桃園市龜山區文化三路530號,25.0521641,121.3685659
桃園市龜山區新嶺一街65巷14號,24.9993817,121.3687666
桃園市龜山區文昌一街68號,25.0579919,121.3688145
桃園市龜山區文昌二街21巷2號,25.0563012,121.3688273
桃園市龜山區文昌二街16號,25.0556018,121.3689957
桃園市龜山區文化三路(北方小吃),25.0518941,121.3690024
桃園市龜山區新嶺三街58號,25.0008816,121.3690761
桃園市龜山區東萬壽路311巷20-1號,25.0035201,121.3694432
桃園市龜山區文化三路(永康豬腳便當),25.0517505,121.3695097
桃園市龜山區萬壽路一段1477號,25.0083596,121.3696423
桃園市龜山區大同路1448號,24.9889913,121.3699428
桃園市龜山區東萬壽路313巷16弄6號,25.003967,121.370024
桃園市龜山區復興三路147號,25.0494939,121.3702049
桃園市龜山區文化三路(蕃薯藤),25.050362,121.370497
桃園市龜山區復興北路92號,25.0578365,121.3705344
桃園市龜山區復興二路大崗國中,25.0527792,121.3707342
桃園市龜山區文化二路153號,25.0531959,121.3708863
桃園市龜山區文化二路(大崗國中對面),25.0524891,121.3710741
桃園市復興區合流二鄰,24.8015095,121.3711895
桃園市龜山區復興二路10巷15弄11號,25.0542595,121.3713041
桃園市龜山區復興一路30巷59號,25.0586867,121.3713586
桃園市龜山區文昌五街78號,25.0566157,121.3714288
桃園市龜山區文化二路171號,25.0528682,121.3714381
桃園市龜山區復興二路5號,25.053186,121.3714755
桃園市龜山區復興二路9巷7弄35號,25.0538523,121.372578
桃園市龜山區復興二路77號前,25.0556618,121.3727543
桃園市復興區爺亨,24.672077,121.372811
桃園市復興區下蘇樂,24.700534,121.373321
桃園市龜山區復興南路67號,25.054672,121.3733625
桃園市龜山區復興二路131巷1號,25.0566627,121.3737301
桃園市龜山區文化一路42號前,25.0568646,121.3739568
桃園市復興區和平橋,24.7897639,121.3744182
桃園市龜山區振興路1130巷,25.0274301,121.3746951
桃園市龜山區復興三路35號,25.0537496,121.3747118
桃園市復興區蘇樂,24.692982,121.375147
桃園市復興區小烏來風景區(收費站),24.7906344,121.3751699
桃園市復興區風動石停車場,24.7906344,121.3751699
桃園市復興區烏來瀑布部落,24.7906344,121.3751699
桃園市復興區義盛街上,24.7906344,121.3751699
桃園市復興區八鄰橋,24.709089,121.3770336
桃園市復興區合流一鄰(陳富來),24.709089,121.3770336
桃園市復興區達利幹,24.709089,121.3770336
桃園市復興區高源治宅,24.709089,121.3770336
桃園市復興區前復育團第七隊,24.709089,121.3770336
桃園市復興區新竹交界,24.709089,121.3770336
桃園市復興區王代表家,24.709089,121.3770336
桃園市復興區流霞道路,24.8113908,121.3770557
桃園市龜山區東萬壽路648號,25.0096079,121.3771882
桃園市復興區巴陵橋部落,24.6818345,121.3793975
桃園市龜山區文德路34號,25.0566378,121.3794756
桃園市龜山區振興路1301號,25.0335922,121.3795795
桃園市龜山區文山街10號,25.0560773,121.3796351
桃園市龜山區振興路1370號,25.0335461,121.3799382
桃園市復興區志繼,24.822395,121.380314
桃園市龜山區文明路117號,25.0532478,121.3805524
桃園市龜山區文德二路139號,25.0558114,121.3810015
桃園市龜山區文德二路88號(日昇托兒所),25.0538017,121.3816525
桃園市龜山區文善街81巷1號,25.0570837,121.3819604
桃園市龜山區文光街71號,25.0554341,121.3821383
桃園市龜山區文德路106號,25.0578494,121.3823984
桃園市復興區下巴陵,24.678931,121.383178
桃園市復興區霞雲街上,24.8164684,121.3833758
桃園市復興區拉拉山收費站,24.6798209,121.3840746
桃園市龜山區長庚三、四街(托兒所),25.0599336,121.3847764
桃園市龜山區長庚醫護社區(長庚一街),25.0558157,121.3848106
桃園市龜山區龍校街32巷40號,25.0088663,121.3851098
桃園市龜山區文化一路186號,25.0477005,121.3853686
桃園市龜山區長庚五街,25.0612063,121.3863282
桃園市龜山區長庚十五街,25.0583864,121.3865613
桃園市龜山區長庚六街,25.0613103,121.3877433
桃園市龜山區龍校街45號,25.0110736,121.3881121
桃園市龜山區萬壽路一段905號,25.0126673,121.3883561
桃園市復興區佳志,24.827103,121.389213
桃園市龜山區長庚七街,25.060764,121.389387
桃園市復興區卡普,24.797028,121.389455
桃園市龜山區龍校街2巷口至東萬壽路772巷17-1號,25.0108937,121.3897991
桃園市龜山區龍校街121巷6弄8號,25.0106646,121.3922102
桃園市龜山區萬壽路一段543號,25.016512,121.3955746
桃園市復興區庫志,24.808081,121.395701
桃園市桃園區大慶路 全條,25.0139619,121.3961391
桃園市復興區中巴陵,24.680088,121.396403
桃園市龜山區萬壽路一段516巷6弄8號,25.016887,121.396788
桃園市復興區巴陵國小,24.6854798,121.3972387
桃園市復興區富仙境,24.67839,121.397776
桃園市復興區上光華,24.6553455,121.399593
桃園市復興區光華國小,24.6553455,121.399593
桃園市復興區學校,24.6553455,121.399593
桃園市復興區義盛村10鄰,24.6866049,121.400209
桃園市龜山區萬壽路一段381號,25.0165276,121.4004926
桃園市龜山區萬壽路一段369號,25.0167992,121.4010819
桃園市龜山區萬壽路頂好巷8號,25.0177469,121.4012164
